"CategoryID"	"ProductID"
"Swim Flash Sale 3.19"	"0500031956444"
"Swim Flash Sale 3.19"	"0500049022635"
"Swim Flash Sale 3.19"	"0500031957202"
"Swim Flash Sale 3.19"	"0500048677975"
"Swim Flash Sale 3.19"	"0500031957046"
"Swim Flash Sale 3.19"	"0500031956550"
"Swim Flash Sale 3.19"	"0500031957004"
"Swim Flash Sale 3.19"	"0500048678338"
"Swim Flash Sale 3.19"	"0500048677819"
"Swim Flash Sale 3.19"	"0500048677934"
"Swim Flash Sale 3.19"	"0500048678379"
"Swim Flash Sale 3.19"	"0500048677751"
"Swim Flash Sale 3.19"	"0500048677892"
"Swim Flash Sale 3.19"	"0500019550912"
"Swim Flash Sale 3.19"	"0500035251073"
"Swim Flash Sale 3.19"	"0500035153956"
"Swim Flash Sale 3.19"	"0500035250851"
"Swim Flash Sale 3.19"	"0500035250935"
"Swim Flash Sale 3.19"	"0500035250893"
"Swim Flash Sale 3.19"	"0500035251156"
"Swim Flash Sale 3.19"	"0500035251016"
"Swim Flash Sale 3.19"	"0500035251198"
"Swim Flash Sale 3.19"	"0500035014091"
"Swim Flash Sale 3.19"	"0500035013879"
"Swim Flash Sale 3.19"	"0500035014703"
"Swim Flash Sale 3.19"	"0500035013895"
"Swim Flash Sale 3.19"	"0500035014844"
"Swim Flash Sale 3.19"	"0500047931019"
"Swim Flash Sale 3.19"	"0500035013713"
"Swim Flash Sale 3.19"	"0500035014588"
"Swim Flash Sale 3.19"	"0500034092858"
"Swim Flash Sale 3.19"	"0500035014257"
"Swim Flash Sale 3.19"	"0500046091344"
"Swim Flash Sale 3.19"	"0500046091229"
"Swim Flash Sale 3.19"	"0500046091245"
"Swim Flash Sale 3.19"	"0500046091534"
"Swim Flash Sale 3.19"	"0500046091872"
"Swim Flash Sale 3.19"	"0500034092429"
"Swim Flash Sale 3.19"	"0500034092486"
"Swim Flash Sale 3.19"	"0500034092536"
"Swim Flash Sale 3.19"	"0500034092643"
"Swim Flash Sale 3.19"	"0500034092791"
"Swim Flash Sale 3.19"	"0500034092783"
"Swim Flash Sale 3.19"	"0500046091468"
"Swim Flash Sale 3.19"	"0500049726813"
"Swim Flash Sale 3.19"	"0500049726912"
"Swim Flash Sale 3.19"	"0500049727050"
"Swim Flash Sale 3.19"	"0500049727340"
"Swim Flash Sale 3.19"	"0500049727399"
"Swim Flash Sale 3.19"	"0500049726854"
"Swim Flash Sale 3.19"	"0500049727142"
"Swim Flash Sale 3.19"	"0500049727274"
"Swim Flash Sale 3.19"	"0500047869136"
"Swim Flash Sale 3.19"	"0500047869219"
"Swim Flash Sale 3.19"	"0500047869300"
"Swim Flash Sale 3.19"	"0500047869425"
"Swim Flash Sale 3.19"	"0500047869482"
"Swim Flash Sale 3.19"	"0500047869243"
"Swim Flash Sale 3.19"	"0500046090874"
"Swim Flash Sale 3.19"	"0500046091591"
"Swim Flash Sale 3.19"	"0500046091732"
"Swim Flash Sale 3.19"	"0500046091724"
"Swim Flash Sale 3.19"	"0500046091799"
"Swim Flash Sale 3.19"	"0500046091013"
"Swim Flash Sale 3.19"	"0500046091112"
"Swim Flash Sale 3.19"	"0500035014901"
"Swim Flash Sale 3.19"	"0500048824817"
"Swim Flash Sale 3.19"	"0500049863020"
"Swim Flash Sale 3.19"	"0500049865512"
"Swim Flash Sale 3.19"	"0500048824874"
"Swim Flash Sale 3.19"	"0500049863079"
"Swim Flash Sale 3.19"	"0500048824759"
"Swim Flash Sale 3.19"	"0500048824254"
"Swim Flash Sale 3.19"	"0500049863558"
"Swim Flash Sale 3.19"	"0500048824056"
"Swim Flash Sale 3.19"	"0500048824932"
"Swim Flash Sale 3.19"	"0500049861727"
"Swim Flash Sale 3.19"	"0500049863152"
"Swim Flash Sale 3.19"	"0500034237255"
"Swim Flash Sale 3.19"	"0500048824197"
"Swim Flash Sale 3.19"	"0500049861842"
"Swim Flash Sale 3.19"	"0500049861974"
"Swim Flash Sale 3.19"	"0500049863269"
"Swim Flash Sale 3.19"	"0500048824338"
"Swim Flash Sale 3.19"	"0500048824411"
"Swim Flash Sale 3.19"	"0500048825079"
"Swim Flash Sale 3.19"	"0500049862246"
"Swim Flash Sale 3.19"	"0500049862378"
"Swim Flash Sale 3.19"	"0500049863723"
"Swim Flash Sale 3.19"	"0500049276124"
"Swim Flash Sale 3.19"	"0500034237545"
"Swim Flash Sale 3.19"	"0500048825293"
"Swim Flash Sale 3.19"	"0500048825459"
"Swim Flash Sale 3.19"	"0500048824650"
"Swim Flash Sale 3.19"	"0500048825194"
"Swim Flash Sale 3.19"	"0500049862634"
"Swim Flash Sale 3.19"	"0500049864200"
"Swim Flash Sale 3.19"	"0500048824510"
"Swim Flash Sale 3.19"	"0500049862501"
"Swim Flash Sale 3.19"	"0500033632290"
"Swim Flash Sale 3.19"	"0500033634973"
"Swim Flash Sale 3.19"	"0500048840086"
"Swim Flash Sale 3.19"	"0500033628942"
"Swim Flash Sale 3.19"	"0500033630575"
"Swim Flash Sale 3.19"	"0500033627720"
"Swim Flash Sale 3.19"	"0500048840219"
"Swim Flash Sale 3.19"	"0500033629007"
"Swim Flash Sale 3.19"	"0500033631870"
"Swim Flash Sale 3.19"	"0500033632662"
"Swim Flash Sale 3.19"	"0500033635376"
"Swim Flash Sale 3.19"	"0500049275811"
"Swim Flash Sale 3.19"	"0500033625476"
"Swim Flash Sale 3.19"	"0500033629106"
"Swim Flash Sale 3.19"	"0500033632035"
"Swim Flash Sale 3.19"	"0500033632613"
"Swim Flash Sale 3.19"	"0500033630245"
"Swim Flash Sale 3.19"	"0500033630005"
"Swim Flash Sale 3.19"	"0500033629973"
"Swim Flash Sale 3.19"	"0500033629692"
"Swim Flash Sale 3.19"	"0500033629817"
"Swim Flash Sale 3.19"	"0500047937149"
"Swim Flash Sale 3.19"	"0500047937255"
"Swim Flash Sale 3.19"	"0500047937636"
"Swim Flash Sale 3.19"	"0500047935507"
"Swim Flash Sale 3.19"	"0500047937198"
"Swim Flash Sale 3.19"	"0500047937784"
"Swim Flash Sale 3.19"	"0500047937305"
"Swim Flash Sale 3.19"	"0500047935663"
"Swim Flash Sale 3.19"	"0500047935796"
"Swim Flash Sale 3.19"	"0500047935424"
"Swim Flash Sale 3.19"	"0500046101168"
"Swim Flash Sale 3.19"	"0500046103164"
"Swim Flash Sale 3.19"	"0500046099826"
"Swim Flash Sale 3.19"	"0500046099958"
"Swim Flash Sale 3.19"	"0500043765692"
"Swim Flash Sale 3.19"	"0500046103552"
"Swim Flash Sale 3.19"	"0500043767417"
"Swim Flash Sale 3.19"	"0500043767623"
"Swim Flash Sale 3.19"	"0500046105789"
"Swim Flash Sale 3.19"	"0500046106829"
"Swim Flash Sale 3.19"	"0500046102877"
"Swim Flash Sale 3.19"	"0500046107041"
"Swim Flash Sale 3.19"	"0500046100608"
"Swim Flash Sale 3.19"	"0500046103024"
"Swim Flash Sale 3.19"	"0500046105235"
"Swim Flash Sale 3.19"	"0500046102448"
"Swim Flash Sale 3.19"	"0500034237826"
"Swim Flash Sale 3.19"	"0500034939066"
"Swim Flash Sale 3.19"	"0500034938928"
"Swim Flash Sale 3.19"	"0500034938845"
"Swim Flash Sale 3.19"	"0500034068692"
"Swim Flash Sale 3.19"	"0500034938969"
"Swim Flash Sale 3.19"	"0500034939181"
"Swim Flash Sale 3.19"	"0500034938720"
"Swim Flash Sale 3.19"	"0500034938787"
"Swim Flash Sale 3.19"	"0500034939082"
"Swim Flash Sale 3.19"	"0500034939009"
"Swim Flash Sale 3.19"	"0500034939140"
"Swim Flash Sale 3.19"	"0500034068585"
"Swim Flash Sale 3.19"	"0500034068874"
"Swim Flash Sale 3.19"	"0500034068791"
"Swim Flash Sale 3.19"	"0500034068486"
"Swim Flash Sale 3.19"	"0500034068833"
"Swim Flash Sale 3.19"	"0500034068528"
"Swim Flash Sale 3.19"	"0500034068734"
"Swim Flash Sale 3.19"	"0500034068916"
"Swim Flash Sale 3.19"	"0500034068445"
"Swim Flash Sale 3.19"	"0500034068650"
"Swim Flash Sale 3.19"	"0500034068973"
"Swim Flash Sale 3.19"	"0500034069013"
"Swim Flash Sale 3.19"	"0500046133898"
"Swim Flash Sale 3.19"	"0500046133922"
"Swim Flash Sale 3.19"	"0500046133773"
"Swim Flash Sale 3.19"	"0500046134144"
"Swim Flash Sale 3.19"	"0500046133963"
"Swim Flash Sale 3.19"	"0500046134029"
"Swim Flash Sale 3.19"	"0500046133823"
"Swim Flash Sale 3.19"	"0500046134086"
"Swim Flash Sale 3.19"	"0500046133732"
